Summary,CVEs,Severity,Jfrog Severity,Type,Provider,Component,Infected Version,Fix Version,Edited,Component Versions Id,CVSS v2,CVSS v3,Cwe,Id,Is Source Root,Source Comp Id,Source Id,Component Physical Paths,Applicability
Untrusted LD_LIBRARY_PATH environment variable vulnerability in the GNU C Library version 2.27 to 2.38 allows attacker controlled loading of dynamically shared library in statically compiled setuid binaries that call dlopen (including internal dlopen calls after setlocale or calls to NSS functions such as getaddrinfo).,CVE-2025-4802,Unknown,,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u13,2.31-13+deb11u13,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-699026,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
Untrusted LD_LIBRARY_PATH environment variable vulnerability in the GNU C Library version 2.27 to 2.38 allows attacker controlled loading of dynamically shared library in statically compiled setuid binaries that call dlopen (including internal dlopen calls after setlocale or calls to NSS functions such as getaddrinfo).,CVE-2025-4802,Unknown,,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u13,2.31-13+deb11u13,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-699026,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"In GnuPG before 2.5.5, if a user chooses to import a certificate with certain crafted subkey data that lacks a valid backsig or that has incorrect usage flags, the user loses the ability to verify signatures made from certain other signing keys, aka a ""verification DoS.""",CVE-2025-30258,Unknown,,security,JFrog,debian:bullseye:gpgv,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:gnupg2,,,,XRAY-677883,false,deb://debian:bullseye:gpgv:2.2.27-2+deb11u1,deb://debian:bullseye:gpgv,,Not Covered
"A flaw was found in GnuTLS, which relies on libtasn1 for ASN.1 data processing. Due to an inefficient algorithm in libtasn1, decoding certain DER-encoded certificate data can take excessive time, leading to increased resource consumption. This flaw allows a remote attacker to send a specially crafted certificate, causing GnuTLS to become unresponsive or slow, resulting in a denial-of-service condition.",CVE-2024-12243,Unknown,,security,JFrog,debian:bullseye:libgnutls30,< 3.7.1-5+deb11u7,3.7.1-5+deb11u7,0001-01-01T00:00:00Z,debian:bullseye:gnutls28,,,,XRAY-670075,false,deb://debian:bullseye:libgnutls30:3.7.1-5,deb://debian:bullseye:libgnutls30,,Not Covered
"A flaw in libtasn1 causes inefficient handling of specific certificate data. When processing a large number of elements in a certificate, libtasn1 takes much longer than expected, which can slow down or even crash the system. This flaw allows an attacker to send a specially crafted certificate, causing a denial of service attack.",CVE-2024-12133,Unknown,,security,JFrog,debian:bullseye:libtasn1-6,< 4.16.0-2+deb11u2,4.16.0-2+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:libtasn1-6,,,,XRAY-670027,false,deb://debian:bullseye:libtasn1-6:4.16.0-2,deb://debian:bullseye:libtasn1-6,,Not Covered
CVE-2025-24528,CVE-2025-24528,Unknown,,security,JFrog,debian:bullseye:libkrb5-3,< 1.18.3-6+deb11u6,1.18.3-6+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:krb5,,,,XRAY-669007,false,deb://debian:bullseye:libkrb5-3:1.18.3-6+deb11u1,deb://debian:bullseye:libkrb5-3,,Not Covered
CVE-2025-24528,CVE-2025-24528,Unknown,,security,JFrog,debian:bullseye:libk5crypto3,< 1.18.3-6+deb11u6,1.18.3-6+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:krb5,,,,XRAY-669007,false,deb://debian:bullseye:libk5crypto3:1.18.3-6+deb11u1,deb://debian:bullseye:libk5crypto3,,Not Covered
CVE-2025-24528,CVE-2025-24528,Unknown,,security,JFrog,debian:bullseye:libkrb5support0,< 1.18.3-6+deb11u6,1.18.3-6+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:krb5,,,,XRAY-669007,false,deb://debian:bullseye:libkrb5support0:1.18.3-6+deb11u1,deb://debian:bullseye:libkrb5support0,,Not Covered
CVE-2025-24528,CVE-2025-24528,Unknown,,security,JFrog,debian:bullseye:libgssapi-krb5-2,< 1.18.3-6+deb11u6,1.18.3-6+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:krb5,,,,XRAY-669007,false,deb://debian:bullseye:libgssapi-krb5-2:1.18.3-6+deb11u1,deb://debian:bullseye:libgssapi-krb5-2,,Not Covered
"When the assert() function in the GNU C Library versions 2.13 to 2.40 fails, it does not allocate enough space for the assertion failure message string and size information, which may lead to a buffer overflow if the message string size aligns to page size.",CVE-2025-0395,Unknown,,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u12,2.31-13+deb11u12,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-668012,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"When the assert() function in the GNU C Library versions 2.13 to 2.40 fails, it does not allocate enough space for the assertion failure message string and size information, which may lead to a buffer overflow if the message string size aligns to page size.",CVE-2025-0395,Unknown,,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u12,2.31-13+deb11u12,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-668012,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"Issue summary: A timing side-channel which could potentially allow recovering
the private key exists in the ECDSA signature computation.

Impact summary: A timing side-channel in ECDSA signature computations
could allow recovering the private key by an attacker. However, measuring
the timing would require either local access to the signing application or
a very fast network connection with low latency.

There is a timing signal of around 300 nanoseconds when the top word of
the inverted ECDSA nonce value is zero. This can happen with significant
probability only for some of the supported elliptic curves. In particular
the NIST P-521 curve is affected. To be able to measure this leak, the attacker
process must either be located in the same physical computer or must
have a very fast network connection with low latency. For that reason
the severity of this vulnerability is Low.

The FIPS modules in 3.4, 3.3, 3.2, 3.1 and 3.0 are affected by this issue.",CVE-2024-13176,Unknown,,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1w-0+deb11u3,1.1.1w-0+deb11u3,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-667693,false,deb://debian:bullseye:libssl1.1:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Covered
"Issue summary: A timing side-channel which could potentially allow recovering
the private key exists in the ECDSA signature computation.

Impact summary: A timing side-channel in ECDSA signature computations
could allow recovering the private key by an attacker. However, measuring
the timing would require either local access to the signing application or
a very fast network connection with low latency.

There is a timing signal of around 300 nanoseconds when the top word of
the inverted ECDSA nonce value is zero. This can happen with significant
probability only for some of the supported elliptic curves. In particular
the NIST P-521 curve is affected. To be able to measure this leak, the attacker
process must either be located in the same physical computer or must
have a very fast network connection with low latency. For that reason
the severity of this vulnerability is Low.

The FIPS modules in 3.4, 3.3, 3.2, 3.1 and 3.0 are affected by this issue.",CVE-2024-13176,Unknown,,security,JFrog,debian:bullseye:openssl,< 1.1.1w-0+deb11u3,1.1.1w-0+deb11u3,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-667693,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Covered
"shadow-utils (aka shadow) 4.4 through 4.17.0 establishes a default /etc/subuid behavior (e.g., uid 100000 through 165535 for the first user account) that can realistically conflict with the uids of users defined on locally administered networks, potentially leading to account takeover, e.g., by leveraging newuidmap for access to an NFS home directory (or same-host resources in the case of remote logins by these local network users). NOTE: it may also be argued that system administrators should not have assigned uids, within local networks, that are within the range that can occur in /etc/subuid.",CVE-2024-56433,Unknown,,security,JFrog,debian:bullseye:login,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:shadow,,,,XRAY-662146,false,deb://debian:bullseye:login:1:4.8.1-1,deb://debian:bullseye:login,,Not Covered
"shadow-utils (aka shadow) 4.4 through 4.17.0 establishes a default /etc/subuid behavior (e.g., uid 100000 through 165535 for the first user account) that can realistically conflict with the uids of users defined on locally administered networks, potentially leading to account takeover, e.g., by leveraging newuidmap for access to an NFS home directory (or same-host resources in the case of remote logins by these local network users). NOTE: it may also be argued that system administrators should not have assigned uids, within local networks, that are within the range that can occur in /etc/subuid.",CVE-2024-56433,Unknown,,security,JFrog,debian:bullseye:passwd,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:shadow,,,,XRAY-662146,false,deb://debian:bullseye:passwd:1:4.8.1-1,deb://debian:bullseye:passwd,,Not Covered
"A vulnerability was found in PAM. The secret information is stored in memory, where the attacker can trigger the victim program to execute by sending characters to its standard input (stdin). As this occurs, the attacker can train the branch predictor to execute an ROP chain speculatively. This flaw could result in leaked passwords, such as those found in /etc/shadow while performing authentications.",CVE-2024-10041,Unknown,,security,JFrog,debian:bullseye:libpam-modules,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:pam,,,,XRAY-648833,false,deb://debian:bullseye:libpam-modules:1.4.0-9+deb11u1,deb://debian:bullseye:libpam-modules,,Not Covered
"A vulnerability was found in PAM. The secret information is stored in memory, where the attacker can trigger the victim program to execute by sending characters to its standard input (stdin). As this occurs, the attacker can train the branch predictor to execute an ROP chain speculatively. This flaw could result in leaked passwords, such as those found in /etc/shadow while performing authentications.",CVE-2024-10041,Unknown,,security,JFrog,debian:bullseye:libpam-runtime,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:pam,,,,XRAY-648833,false,deb://debian:bullseye:libpam-runtime:1.4.0-9+deb11u1,deb://debian:bullseye:libpam-runtime,,Not Covered
"A vulnerability was found in PAM. The secret information is stored in memory, where the attacker can trigger the victim program to execute by sending characters to its standard input (stdin). As this occurs, the attacker can train the branch predictor to execute an ROP chain speculatively. This flaw could result in leaked passwords, such as those found in /etc/shadow while performing authentications.",CVE-2024-10041,Unknown,,security,JFrog,debian:bullseye:libpam-modules-bin,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:pam,,,,XRAY-648833,false,deb://debian:bullseye:libpam-modules-bin:1.4.0-9+deb11u1,deb://debian:bullseye:libpam-modules-bin,,Not Covered
"A vulnerability was found in PAM. The secret information is stored in memory, where the attacker can trigger the victim program to execute by sending characters to its standard input (stdin). As this occurs, the attacker can train the branch predictor to execute an ROP chain speculatively. This flaw could result in leaked passwords, such as those found in /etc/shadow while performing authentications.",CVE-2024-10041,Unknown,,security,JFrog,debian:bullseye:libpam0g,All Versions,,0001-01-01T00:00:00Z,debian:bullseye:pam,,,,XRAY-648833,false,deb://debian:bullseye:libpam0g:1.4.0-9+deb11u1,deb://debian:bullseye:libpam0g,,Not Covered
"nscd: netgroup cache assumes NSS callback uses in-buffer strings

The Name Service Cache Daemon's (nscd) netgroup cache can corrupt memory
when the NSS callback does not store all strings in the provided buffer.
The flaw was introduced in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33602,Unknown,,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599390,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"nscd: netgroup cache assumes NSS callback uses in-buffer strings

The Name Service Cache Daemon's (nscd) netgroup cache can corrupt memory
when the NSS callback does not store all strings in the provided buffer.
The flaw was introduced in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33602,Unknown,,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599390,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"nscd: netgroup cache may terminate daemon on memory allocation failure

The Name Service Cache Daemon's (nscd) netgroup cache uses xmalloc or
xrealloc and these functions may terminate the process due to a memory
allocation failure resulting in a denial of service to the clients.  The
flaw was introduced in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33601,Unknown,,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599389,false,deb://debian:bullseye:libc-bin:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Covered
"nscd: netgroup cache may terminate daemon on memory allocation failure

The Name Service Cache Daemon's (nscd) netgroup cache uses xmalloc or
xrealloc and these functions may terminate the process due to a memory
allocation failure resulting in a denial of service to the clients.  The
flaw was introduced in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33601,Unknown,,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599389,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Covered
"Issue summary: Some non-default TLS server configurations can cause unbounded
memory growth when processing TLSv1.3 sessions

Impact summary: An attacker may exploit certain server configurations to trigger
unbounded memory growth that would lead to a Denial of Service

This problem can occur in TLSv1.3 if the non-default SSL_OP_NO_TICKET option is
being used (but not if early_data support is also configured and the default
anti-replay protection is in use). In this case, under certain conditions, the
session cache can get into an incorrect state and it will fail to flush properly
as it fills. The session cache will continue to grow in an unbounded manner. A
malicious client could deliberately create the scenario for this failure to
force a Denial of Service. It may also happen by accident in normal operation.

This issue only affects TLS servers supporting TLSv1.3. It does not affect TLS
clients.

The FIPS modules in 3.2, 3.1 and 3.0 are not affected by this issue. OpenSSL
1.0.2 is also not affected by this issue.",CVE-2024-2511,Unknown,,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1w-0+deb11u2,1.1.1w-0+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-597548,false,deb://debian:bullseye:libssl1.1:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Covered
"Issue summary: Some non-default TLS server configurations can cause unbounded
memory growth when processing TLSv1.3 sessions

Impact summary: An attacker may exploit certain server configurations to trigger
unbounded memory growth that would lead to a Denial of Service

This problem can occur in TLSv1.3 if the non-default SSL_OP_NO_TICKET option is
being used (but not if early_data support is also configured and the default
anti-replay protection is in use). In this case, under certain conditions, the
session cache can get into an incorrect state and it will fail to flush properly
as it fills. The session cache will continue to grow in an unbounded manner. A
malicious client could deliberately create the scenario for this failure to
force a Denial of Service. It may also happen by accident in normal operation.

This issue only affects TLS servers supporting TLSv1.3. It does not affect TLS
clients.

The FIPS modules in 3.2, 3.1 and 3.0 are not affected by this issue. OpenSSL
1.0.2 is also not affected by this issue.",CVE-2024-2511,Unknown,,security,JFrog,debian:bullseye:openssl,< 1.1.1w-0+deb11u2,1.1.1w-0+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-597548,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Covered
